frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
34224,,,(1256!197),(1263!1114),(1349!590),,,,,,(1437!616),,,,(1282!960),,,,,
34225,,,(1257!198),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1282!961),,,,,
34226,,,(1257!197),(1263!1114),(1350!590),,,,,,(1441!618),,,,(1282!961),,,,,
34227,,,(1257!197),(1263!1114),(1349!590),,,,,,(1440!618),,,,(1281!961),,,,,
34228,,,(1257!197),(1263!1114),(1350!590),,,,,,(1440!618),,,,(1281!961),,,,,
34229,,,(1257!197),(1263!1114),(1350!590),,,,,,(1440!619),,,,(1281!961),,,,,
34230,,,(1258!197),(1263!1114),(1350!590),,,,,,(1437!616),,,,(1281!961),,,,,
34231,,,(1257!197),(1263!1114),(1350!590),,,,,,(1437!616),,,,(1281!961),,,,,
34232,,,(1257!197),(1264!1114),(1349!590),,,,,,(1441!618),,,,(1281!961),,,,,
34233,,,(1257!197),(1264!1114),(1350!590),,,,,,(1441!618),,,,(1282!961),,,,,
34234,,,(1257!197),(1263!1114),(1350!590),,,,,,(1439!616),,,,(1282!961),,,,,
34235,,,(1257!197),(1263!1114),(1350!590),,,,,,(1441!619),,,,(1282!961),,,,,
34236,,,(1256!197),(1263!1114),(1350!590),,,,,,(1441!619),,,,(1282!961),,,,,
34237,,,(1257!197),(1264!1114),(1350!590),,,,,,(1441!618),,,,(1282!961),,,,,
34238,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1281!960),,,,,
34239,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1281!960),,,,,
34240,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1285!956),,,,,
34241,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1285!956),,,,,
34242,,,(1257!197),(1263!1114),(1350!590),,,,,,(1437!616),,,,(1281!960),,,,,
34243,,,(1257!197),(1263!1114),(1350!590),,,,,,(1437!616),,,,(1281!960),,,,,
34244,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1281!960),,,,,
34245,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1281!960),,,,,
34246,,,(1257!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1282!960),,,,,
34247,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1281!960),,,,,
34248,,,(1258!197),(1263!1114),(1351!590),,,,,,(1441!616),,,,(1282!960),,,,,
34249,,,(1257!197),(1263!1114),(1349!590),,,,,,(1438!616),,,,(1281!960),,,,,
34250,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!617),,,,(1281!960),,,,,
34251,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1285!956),,,,,
34252,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!616),,,,(1282!961),,,,,
34253,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1285!956),,,,,
34254,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1282!961),,,,,
34255,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1285!956),,,,,
34256,,,(1257!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1285!957),,,,,
34257,,,(1257!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1285!956),,,,,
34258,,,(1257!197),(1263!1114),(1351!590),,,,,,(1441!619),,,,(1282!961),,,,,
34259,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1284!956),,,,,
34260,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!616),,,,(1282!960),,,,,
34261,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!616),,,,(1285!956),,,,,
34262,,,(1257!197),(1264!1114),(1349!590),,,,,,(1439!616),,,,(1285!956),,,,,
34263,,,(1257!197),(1264!1114),(1350!592),,,,,,(1438!617),,,,(1285!956),,,,,
34264,,,(1257!197),(1264!1114),(1349!590),,,,,,(1438!616),,,,(1285!957),,,,,
34265,,,(1257!197),(1264!1114),(1349!590),,,,,,(1438!616),,,,(1285!956),,,,,
34266,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!616),,,,(1286!956),,,,,
34267,,,(1257!197),(1264!1114),(1351!590),,,,,,(1442!619),,,,(1286!956),,,,,
34268,,,(1256!197),(1264!1114),(1351!590),,,,,,(1439!616),,,,(1282!961),,,,,
34269,,,(1257!197),(1264!1114),(1351!590),,,,,,(1441!618),,,,(1282!961),,,,,
34270,,,(1256!198),(1263!1114),(1350!592),,,,,,(1438!616),,,,(1286!956),,,,,
34271,,,(1256!197),(1264!1114),(1351!590),,,,,,(1442!618),,,,(1281!961),,,,,
34272,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!617),,,,(1286!956),,,,,
34273,,,(1258!198),(1264!1114),(1351!590),,,,,,(1438!616),,,,(1282!961),,,,,
34274,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!618),,,,(1282!961),,,,,
34275,,,(1257!197),(1264!1114),(1351!590),,,,,,(1440!617),,,,(1282!962),,,,,
34276,,,(1257!198),(1264!1114),(1350!590),,,,,,(1439!616),,,,(1282!962),,,,,
34277,,,(1257!197),(1264!1114),(1351!590),,,,,,(1439!616),,,,(1282!962),,,,,
34278,,,(1257!197),(1264!1114),(1351!590),,,,,,(1442!618),,,,(1282!962),,,,,
34279,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!617),,,,(1282!962),,,,,
34280,,,(1257!197),(1264!1114),(1351!590),,,,,,(1439!616),,,,(1282!962),,,,,
34281,,,(1257!197),(1264!1114),(1351!590),,,,,,(1439!616),,,,(1282!962),,,,,
34282,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!616),,,,(1284!957),,,,,
34283,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!616),,,,(1282!961),,,,,
34284,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!616),,,,(1282!962),,,,,
34285,,,(1257!197),(1264!1114),(1351!595),,,,,,(1439!616),,,,(1282!962),,,,,
34286,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!617),,,,(1282!962),,,,,
34287,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!617),,,,(1282!962),,,,,
34288,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!617),,,,(1282!962),,,,,
34289,,,(1257!197),(1264!1114),(1350!590),,,,,,(1441!619),,,,(1282!962),,,,,
34290,,,(1258!197),(1264!1114),(1350!591),,,,,,(1439!617),,,,(1282!962),,,,,
34291,,,(1257!197),(1263!1114),(1350!590),,,,,,(1439!617),,,,(1282!962),,,,,
34292,,,(1257!197),(1264!1114),(1350!590),,,,,,(1438!617),,,,(1282!962),,,,,
34293,,,(1258!197),(1263!1114),(1351!590),,,,,,(1438!617),,,,(1282!961),,,,,
34294,,,(1256!198),(1263!1114),(1351!590),,,,,,(1438!617),,,,(1282!961),,,,,
34295,,,(1257!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1281!961),,,,,
34296,,,(1258!197),(1264!1115),(1351!590),,,,,,(1438!617),,,,(1281!961),,,,,
34297,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!617),,,,(1282!961),,,,,
34298,,,(1257!197),(1264!1114),(1351!590),,,,,,(1438!616),,,,(1282!961),,,,,
34299,,,(1257!197),(1263!1114),(1351!590),,,,,,(1437!616),,,,(1285!956),,,,,
34300,,,(1256!198),(1264!1114),(1351!590),,,,,,(1438!616),,,,(1282!960),,,,,
34301,,,(1257!198),(1263!1109),(1351!590),,,,,,(1438!616),,,,(1282!960),,,,,
34302,,,(1257!198),(1263!1115),(1351!590),,,,,,(1438!616),,,,(1286!956),,,,,
34303,,,(1256!198),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1286!956),,,,,
34304,,,(1256!198),(1263!1114),(1351!590),,,,,,(1441!617),,,,(1286!956),,,,,
34305,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1286!956),,,,,
34306,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1282!960),,,,,
34307,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1286!956),,,,,
34308,,,(1257!198),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1286!956),,,,,
34309,,,(1256!198),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1286!956),,,,,
34310,,,(1256!197),(1263!1115),(1351!590),,,,,,(1441!619),,,,(1286!956),,,,,
34311,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1286!956),,,,,
34312,,,(1256!197),(1263!1114),(1351!590),,,,,,(1438!617),,,,(1286!956),,,,,
34313,,,(1256!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1286!956),,,,,
34314,,,(1256!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1286!956),,,,,
34315,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1286!956),,,,,
34316,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!616),,,,(1282!960),,,,,
34317,,,(1257!197),(1263!1114),(1351!590),,,,,,(1439!616),,,,(1282!960),,,,,
34318,,,(1257!198),(1263!1114),(1350!590),,,,,,(1439!617),,,,(1282!960),,,,,
34319,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1282!960),,,,,
34320,,,(1257!198),(1263!1114),(1350!590),,,,,,(1439!617),,,,(1282!960),,,,,
34321,,,(1257!197),(1263!1114),(1350!590),,,,,,(1439!617),,,,(1285!955),,,,,
34322,,,(1256!198),(1263!1114),(1349!590),,,,,,(1438!616),,,,(1282!960),,,,,
34323,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!616),,,,(1286!956),,,,,
34324,,,(1257!198),(1263!1114),(1349!591),,,,,,(1436!616),,,,(1285!956),,,,,
34325,,,(1257!198),(1263!1114),(1351!597),,,,,,(1438!617),,,,(1285!955),,,,,
34326,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1281!960),,,,,
34327,,,(1257!198),(1263!1114),(1350!591),,,,,,(1439!616),,,,(1285!956),,,,,
34328,,,(1257!198),(1263!1114),(1350!595),,,,,,(1438!616),,,,(1285!955),,,,,
34329,,,(1257!198),(1263!1114),(1350!591),,,,,,(1439!616),,,,(1285!955),,,,,
34330,,,(1257!198),(1263!1114),(1350!591),,,,,,(1439!617),,,,(1285!956),,,,,
34331,,,(1257!197),(1263!1114),(1350!592),,,,,,(1438!616),,,,(1285!955),,,,,
34332,,,(1257!198),(1263!1114),(1350!592),,,,,,(1438!616),,,,(1282!960),,,,,
34333,,,(1257!197),(1263!1114),(1350!590),,,,,,(1439!618),,,,(1285!955),,,,,
34334,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1285!955),,,,,
34335,,,(1256!198),(1263!1114),(1350!591),,,,,,(1439!617),,,,(1285!955),,,,,
34336,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!617),,,,(1285!955),,,,,
34337,,,(1257!198),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1285!955),,,,,
34338,,,(1257!198),(1263!1114),(1350!591),,,,,,(1438!617),,,,(1281!960),,,,,
34339,,,(1257!197),(1264!1114),(1350!591),,,,,,(1438!616),,,,(1282!960),,,,,
34340,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34341,,,(1257!198),(1263!1114),(1350!593),,,,,,(1437!616),,,,(1285!955),,,,,
34342,,,(1257!198),(1263!1114),(1349!593),,,,,,(1438!616),,,,(1285!955),,,,,
34343,,,(1257!198),(1264!1114),(1349!591),,,,,,(1438!618),,,,(1285!955),,,,,
34344,,,(1256!198),(1263!1114),(1349!591),,,,,,(1438!616),,,,(1285!955),,,,,
34345,,,(1257!198),(1263!1114),(1349!591),,,,,,(1438!617),,,,(1285!955),,,,,
34346,,,(1257!198),(1263!1109),(1350!591),,,,,,(1438!617),,,,(1285!955),,,,,
34347,,,(1257!198),(1264!1114),(1349!591),,,,,,(1439!618),,,,(1285!955),,,,,
34348,,,(1257!197),(1263!1114),(1349!591),,,,,,(1438!618),,,,(1285!955),,,,,
34349,,,(1257!198),(1263!1114),(1350!595),,,,,,(1438!618),,,,(1285!955),,,,,
34350,,,(1256!197),(1263!1114),(1350!591),,,,,,(1438!616),,,,(1285!955),,,,,
34351,,,(1257!198),(1263!1114),(1350!591),,,,,,(1441!619),,,,(1285!955),,,,,
34352,,,(1256!197),(1263!1114),(1350!591),,,,,,(1441!619),,,,(1285!955),,,,,
34353,,,(1257!198),(1263!1114),(1349!591),,,,,,(1438!618),,,,(1285!954),,,,,
34354,,,(1256!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34355,,,(1257!197),(1263!1114),(1349!594),,,,,,(1438!617),,,,(1285!955),,,,,
34356,,,(1256!197),(1263!1114),(1349!594),,,,,,(1441!619),,,,(1285!955),,,,,
34357,,,(1257!198),(1263!1114),(1350!591),,,,,,(1438!617),,,,(1285!955),,,,,
34358,,,(1256!197),(1263!1114),(1350!591),,,,,,(1439!617),,,,(1286!955),,,,,
34359,,,(1256!198),(1263!1114),(1349!591),,,,,,(1441!617),,,,(1286!955),,,,,
34360,,,(1256!197),(1263!1114),(1349!591),,,,,,(1439!618),,,,(1286!955),,,,,
34361,,,(1256!197),(1263!1114),(1350!591),,,,,,(1439!618),,,,(1285!955),,,,,
34362,,,(1256!197),(1263!1114),(1351!596),,,,,,(1438!618),,,,(1282!960),,,,,
34363,,,(1257!197),(1263!1114),(1350!591),,,,,,(1439!617),,,,(1285!955),,,,,
34364,,,(1256!197),(1263!1114),(1351!596),,,,,,(1439!616),,,,(1285!953),,,,,
34365,,,(1257!197),(1263!1114),(1351!596),,,,,,(1438!617),,,,(1285!955),,,,,
34366,,,(1256!197),(1263!1114),(1351!596),,,,,,(1438!618),,,,(1285!955),,,,,
34367,,,(1258!197),(1264!1114),(1350!591),,,,,,(1439!618),,,,(1285!955),,,,,
34368,,,(1257!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34369,,,(1257!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!956),,,,,
34370,,,(1257!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!956),,,,,
34371,,,(1258!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34372,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34373,,,(1258!198),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34374,,,(1258!197),(1264!1114),(1349!591),,,,,,(1438!618),,,,(1285!954),,,,,
34375,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1282!959),,,,,
34376,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!954),,,,,
34377,,,(1257!198),(1263!1114),(1351!591),,,,,,(1438!618),,,,(1285!954),,,,,
34378,,,(1257!197),(1264!1114),(1351!591),,,,,,(1438!618),,,,(1285!954),,,,,
34379,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!954),,,,,
34380,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!617),,,,(1285!955),,,,,
34381,,,(1257!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34382,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!619),,,,(1285!955),,,,,
34383,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34384,,,(1258!197),(1263!1114),(1349!591),,,,,,(1438!618),,,,(1285!955),,,,,
34385,,,(1257!197),(1263!1114),(1349!591),,,,,,(1439!617),,,,(1285!955),,,,,
34386,,,(1257!197),(1263!1114),(1349!591),,,,,,(1438!617),,,,(1285!955),,,,,
34387,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!616),,,,(1285!955),,,,,
34388,,,(1257!197),(1263!1114),(1350!593),,,,,,(1439!616),,,,(1285!955),,,,,
34389,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!617),,,,(1285!955),,,,,
34390,,,(1257!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34391,,,(1256!197),(1264!1114),(1350!591),,,,,,(1438!619),,,,(1285!955),,,,,
34392,,,(1257!196),(1263!1114),(1350!591),,,,,,(1438!617),,,,(1282!960),,,,,
34393,,,(1256!197),(1264!1114),(1350!591),,,,,,(1438!618),,,,(1282!958),,,,,
34394,,,(1257!196),(1264!1114),(1350!591),,,,,,(1438!619),,,,(1285!955),,,,,
34395,,,(1258!197),(1263!1114),(1350!593),,,,,,(1438!619),,,,(1285!955),,,,,
34396,,,(1258!196),(1263!1113),(1350!592),,,,,,(1438!618),,,,(1285!955),,,,,
34397,,,(1258!197),(1263!1114),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34398,,,(1258!197),(1264!1113),(1350!591),,,,,,(1438!618),,,,(1285!955),,,,,
34399,,,(1257!197),(1263!1114),(1350!590),,,,,,(1438!617),,,,(1285!955),,,,,
34400,,,(1257!196),(1263!1113),(1349!591),,,,,,(1438!619),,,,(1282!960),,,,,
34401,,,(1258!197),(1263!1113),(1350!591),,,,,,(1438!617),,,,(1285!955),,,,,
34402,,,(1258!196),(1263!1113),(1349!591),,,,,,(1436!619),,,,(1285!955),,,,,
34403,,,(1257!197),(1262!1113),(1350!592),,,,,,(1436!617),,,,(1285!955),,,,,
34404,,,(1257!196),(1263!1113),(1350!592),,,,,,(1438!617),,,,(1285!955),,,,,
34405,,,(1258!197),(1262!1113),(1350!591),,,,,,(1441!619),,,,(1285!954),,,,,
34406,,,(1258!196),(1263!1113),(1350!590),,,,,,(1439!618),,,,(1285!954),,,,,
34407,,,(1258!197),(1263!1113),(1350!592),,,,,,(1439!618),,,,(1285!954),,,,,
34408,,,(1258!197),(1263!1113),(1350!593),,,,,,(1441!619),,,,(1285!954),,,,,
34409,,,(1258!197),(1263!1113),(1350!590),,,,,,(1438!618),,,,(1285!956),,,,,
34410,,,(1258!197),(1263!1113),(1350!591),,,,,,(1438!618),,,,(1285!954),,,,,
34411,,,(1258!197),(1262!1113),(1350!591),,,,,,(1438!618),,,,(1285!954),,,,,
34412,,,(1257!197),(1263!1113),(1350!592),,,,,,(1439!618),,,,(1285!954),,,,,
34413,,,(1258!197),(1262!1108),(1350!590),,,,,,(1438!617),,,,(1285!954),,,,,
34414,,,(1258!197),(1262!1108),(1350!591),,,,,,(1436!619),,,,(1285!954),,,,,
34415,,,(1258!197),(1263!1113),(1350!591),,,,,,(1440!619),,,,(1285!955),,,,,
34416,,,(1258!197),(1263!1113),(1350!590),,,,,,(1438!618),,,,(1285!954),,,,,
34417,,,(1258!197),(1263!1113),(1350!590),,,,,,(1439!619),,,,(1285!954),,,,,
34418,,,(1257!197),(1263!1113),(1350!593),,,,,,(1439!619),,,,(1282!959),,,,,
34419,,,(1257!197),(1264!1113),(1350!593),,,,,,(1438!619),,,,(1282!959),,,,,
34420,,,(1258!197),(1262!1108),(1350!591),,,,,,(1438!619),,,,(1285!955),,,,,
34421,,,(1258!197),(1262!1113),(1350!591),,,,,,(1437!619),,,,(1285!954),,,,,
34422,,,(1258!197),(1263!1113),(1350!591),,,,,,(1436!617),,,,(1285!954),,,,,
34423,,,(1258!197),(1262!1108),(1350!590),,,,,,(1436!619),,,,(1282!959),,,,,
34424,,,(1258!197),(1262!1113),(1350!590),,,,,,(1438!617),,,,(1285!955),,,,,
34425,,,(1258!197),(1262!1113),(1350!590),,,,,,(1439!618),,,,(1282!959),,,,,
34426,,,(1258!197),(1262!1113),(1350!591),,,,,,(1438!617),,,,(1282!959),,,,,
34427,,,(1258!197),(1263!1113),(1350!591),,,,,,(1438!617),,,,(1284!954),,,,,
34428,,,(1258!197),(1263!1113),(1350!592),,,,,,(1438!619),,,,(1285!955),,,,,
34429,,,(1258!197),(1263!1113),(1350!590),,,,,,(1438!619),,,,(1285!955),,,,,
34430,,,(1258!197),(1263!1113),(1350!590),,,,,,(1440!619),,,,(1285!954),,,,,
34431,,,(1258!197),(1263!1113),(1350!593),,,,,,(1441!619),,,,(1285!954),,,,,
34432,,,(1258!197),(1262!1113),(1350!590),,,,,,(1438!618),,,,(1283!954),,,,,
34433,,,(1258!197),(1262!1113),(1350!590),,,,,,(1438!617),,,,(1283!954),,,,,
34434,,,(1258!197),(1262!1113),(1351!590),,,,,,(1441!619),,,,(1285!954),,,,,
34435,,,(1258!197),(1263!1113),(1350!593),,,,,,(1438!619),,,,(1285!954),,,,,
34436,,,(1257!197),(1263!1113),(1350!592),,,,,,(1437!618),,,,(1285!955),,,,,
34437,,,(1257!197),(1263!1113),(1350!590),,,,,,(1438!619),,,,(1282!960),,,,,
34438,,,(1258!197),(1264!1113),(1351!592),,,,,,(1436!617),,,,(1282!959),,,,,
34439,,,(1257!197),(1264!1113),(1351!594),,,,,,(1436!618),,,,(1286!955),,,,,
34440,,,(1257!197),(1263!1113),(1352!596),,,,,,(1436!618),,,,(1284!957),,,,,
34441,,,(1257!197),(1263!1113),(1350!594),,,,,,(1436!618),,,,(1284!957),,,,,
34442,,,(1257!197),(1263!1113),(1352!596),,,,,,(1438!619),,,,(1284!955),,,,,
34443,,,(1257!197),(1262!1113),(1350!596),,,,,,(1438!619),,,,(1284!955),,,,,
34444,,,(1257!197),(1263!1113),(1350!594),,,,,,(1438!619),,,,(1286!956),,,,,
34445,,,(1257!197),(1263!1113),(1352!596),,,,,,(1440!619),,,,(1284!956),,,,,
34446,,,(1257!197),(1263!1113),(1351!596),,,,,,(1441!619),,,,(1285!955),,,,,
34447,,,(1257!197),(1263!1113),(1351!596),,,,,,(1438!617),,,,(1285!955),,,,,
34448,,,(1257!197),(1263!1113),(1351!596),,,,,,(1438!618),,,,(1286!955),,,,,
34449,,,(1257!197),(1263!1113),(1351!596),,,,,,(1438!618),,,,(1286!955),,,,,
34450,,,(1257!197),(1263!1113),(1352!596),,,,,,(1438!618),,,,(1286!955),,,,,
34451,,,(1257!197),(1263!1113),(1349!594),,,,,,(1439!620),,,,(1286!955),,,,,
34452,,,(1257!197),(1262!1113),(1350!593),,,,,,(1438!618),,,,(1282!959),,,,,
34453,,,(1257!197),(1262!1113),(1350!592),,,,,,(1442!620),,,,(1282!959),,,,,
34454,,,(1257!197),(1263!1113),(1351!589),,,,,,(1439!618),,,,(1284!956),,,,,
34455,,,(1257!197),(1263!1113),(1351!592),,,,,,(1439!618),,,,(1282!959),,,,,
34456,,,(1257!197),(1263!1113),(1350!590),,,,,,(1439!618),,,,(1282!959),,,,,
34457,,,(1257!197),(1264!1113),(1351!592),,,,,,(1443!620),,,,(1282!959),,,,,
34458,,,(1257!197),(1264!1113),(1351!590),,,,,,(1444!620),,,,(1282!960),,,,,
34459,,,(1257!197),(1264!1113),(1350!590),,,,,,(1444!620),,,,(1282!960),,,,,
34460,,,(1257!197),(1263!1113),(1351!590),,,,,,(1444!620),,,,(1282!959),,,,,
34461,,,(1257!197),(1262!1113),(1351!590),,,,,,(1444!620),,,,(1282!959),,,,,
34462,,,(1257!197),(1263!1113),(1351!590),,,,,,(1444!621),,,,(1282!959),,,,,
34463,,,(1258!197),(1263!1113),(1351!596),,,,,,(1444!621),,,,(1282!959),,,,,
34464,,,(1258!197),(1262!1113),(1350!590),,,,,,(1444!621),,,,(1282!959),,,,,
34465,,,(1258!197),(1263!1113),(1351!596),,,,,,(1444!622),,,,(1282!959),,,,,
34466,,,(1258!197),(1263!1113),(1350!590),,,,,,(1446!623),,,,(1283!959),,,,,
34467,,,(1258!197),(1262!1113),(1350!590),,,,,,(1447!624),,,,(1283!959),,,,,
34468,,,(1258!197),(1262!1113),(1350!596),,,,,,(1449!625),,,,(1283!959),,,,,
34469,,,(1258!197),(1262!1113),(1350!590),,,,,,(1450!625),,,,(1283!959),,,,,
34470,,,(1258!197),(1263!1113),(1350!590),,,,,,(1450!625),,,,(1282!959),,,,,
34471,,,(1258!197),(1262!1113),(1350!590),,,,,,(1450!625),,,,(1283!959),,,,,
34472,,,(1257!197),(1262!1113),(1350!590),,,,,,(1450!625),,,,(1282!959),,,,,
34473,,,(1257!197),(1263!1113),(1350!590),,,,,,(1450!625),,,,(1282!959),,,,,
34474,,,(1257!197),(1263!1113),(1349!590),,,,,,(1450!626),,,,(1282!959),,,,,
34475,,,(1257!197),(1263!1113),(1349!590),,,,,,(1450!626),,,,(1282!959),,,,,
34476,,,(1257!197),(1263!1113),(1350!590),,,,,,(1450!626),,,,(1282!959),,,,,
34477,,,(1257!197),(1262!1113),(1350!590),,,,,,(1450!626),,,,(1282!959),,,,,
34478,,,(1257!197),(1263!1113),(1350!590),,,,,,(1446!624),,,,(1282!959),,,,,
34479,,,(1257!197),(1262!1113),(1350!590),,,,,,(1450!624),,,,(1282!959),,,,,
34480,,,(1257!197),(1263!1113),(1350!590),,,,,,(1449!626),,,,(1282!959),,,,,
34481,,,(1257!197),(1263!1113),(1351!595),,,,,,(1451!626),,,,(1283!959),,,,,
34482,,,(1257!197),(1263!1113),(1349!592),,,,,,(1450!625),,,,(1283!959),,,,,
34483,,,(1257!197),(1263!1113),(1350!590),,,,,,(1451!626),,,,(1283!959),,,,,
34484,,,(1257!197),(1263!1113),(1350!590),,,,,,(1450!625),,,,(1282!959),,,,,
34485,,,(1257!197),(1263!1113),(1350!590),,,,,,(1451!625),,,,(1281!958),,,,,
34486,,,(1257!197),(1263!1113),(1350!590),,,,,,(1450!626),,,,(1286!954),,,,,
34487,,,(1257!197),(1263!1113),(1350!590),,,,,,(1451!627),,,,(1285!954),,,,,
34488,,,(1257!197),(1262!1108),(1349!590),,,,,,(1451!628),,,,(1283!959),,,,,
34489,,,(1257!197),(1263!1113),(1351!596),,,,,,(1451!627),,,,(1283!959),,,,,
34490,,,(1257!197),(1263!1113),(1351!596),,,,,,(1451!627),,,,(1283!959),,,,,
34491,,,(1257!197),(1263!1113),(1350!590),,,,,,(1451!627),,,,(1283!959),,,,,
34492,,,(1257!197),(1263!1113),(1349!590),,,,,,(1452!628),,,,(1283!959),,,,,
34493,,,(1257!197),(1263!1113),(1348!590),,,,,,(1452!627),,,,(1283!959),,,,,
34494,,,(1256!197),(1263!1113),(1349!591),,,,,,(1451!627),,,,(1283!959),,,,,
34495,,,(1257!197),(1263!1113),(1349!590),,,,,,(1451!628),,,,(1283!959),,,,,
34496,,,(1257!197),(1262!1113),(1350!595),,,,,,(1451!628),,,,(1283!959),,,,,
34497,,,(1257!197),(1263!1113),(1350!590),,,,,,(1452!627),,,,(1283!959),,,,,
34498,,,(1257!197),(1262!1113),(1350!590),,,,,,(1452!628),,,,(1283!959),,,,,
34499,,,(1257!197),(1262!1113),(1350!590),,,,,,(1452!628),,,,(1283!959),,,,,
34500,,,(1256!197),(1262!1113),(1350!590),,,,,,(1452!627),,,,(1282!959),,,,,
34501,,,(1257!197),(1262!1113),(1349!590),,,,,,(1452!627),,,,(1283!959),,,,,
34502,,,(1257!197),(1262!1113),(1350!590),,,,,,(1452!627),,,,(1283!959),,,,,
34503,,,(1257!197),(1262!1113),(1351!590),,,,,,(1452!627),,,,(1283!959),,,,,
34504,,,(1256!197),(1262!1113),(1351!590),,,,,,(1452!627),,,,(1283!959),,,,,
34505,,,(1256!197),(1262!1113),(1351!590),,,,,,(1452!627),,,,(1283!959),,,,,
34506,,,(1257!197),(1263!1113),(1351!590),,,,,,(1452!627),,,,(1286!955),,,,,
